Date,asset,year,strategy,horizon,threshold,signal,p_up,gross_asset_ret,turnover_asset,net_asset_ret,position_asset,daily_ret_clp,price_usd,usdclp,price_clp
2019-10-18,QQQ,2019,MOMENTUM,1,,1.0,,-0.017067543214800196,0.0,-0.017067543214800196,1.0,-0.017067543214800196,183.94168090820312,711.6738891601562,130906.49143059738
2019-10-21,ECH,2019,HGB,5,0.52,0.0,0.45627577420500093,-0.0,1.0,-0.0015,0.0,-0.05222429241291138,28.838266372680664,710.7999877929688,20498.239385671797
2019-10-21,QQQ,2019,MOMENTUM,1,,1.0,,0.0076295741110306015,0.0,0.0076295741110306015,1.0,0.0076295741110306015,185.5729522705078,710.7999877929688,131905.25220858213
2019-10-21,CPER,2019,HGB,20,0.6,1.0,0.6809883361826532,0.0017930908625318764,0.0,0.0017930908625318764,1.0,0.0017930908625318764,16.579999923706055,710.7999877929688,11785.063743377686
2019-10-22,CPER,2019,HGB,20,0.6,1.0,0.7024744724987476,0.018532912645242705,0.0,0.018532912645242705,1.0,0.018532912645242705,16.530000686645508,726.1630249023438,12003.475300252321
2019-10-22,ECH,2019,HGB,5,0.52,1.0,0.6080817530041348,0.011718986836660061,1.0,0.010218986836660062,1.0,0.011718986836660061,28.558956146240234,726.1630249023438,20738.45798320719
2019-10-22,QQQ,2019,MOMENTUM,1,,1.0,,0.013478339049411314,0.0,0.013478339049411314,1.0,0.013478339049411314,184.09518432617188,726.1630249023438,133683.1159202475
2019-10-23,QQQ,2019,MOMENTUM,1,,1.0,,-8.994368116599372e-05,0.0,-8.994368116599372e-05,1.0,-8.994368116599372e-05,184.4502410888672,724.7000122070312,133671.0919686919
2019-10-23,ECH,2019,HGB,5,0.52,1.0,0.6497665176657915,-0.0,1.0,-0.0015,0.0,-0.01204607927178114,28.271892547607422,724.7000122070312,20488.640874366974
2019-10-23,CPER,2019,HGB,20,0.6,0.0,0.508854996024971,0.009456295231002665,0.0,0.009456295231002665,1.0,0.009456295231002665,16.719999313354492,724.7000122070312,12116.983706489555
2019-10-24,QQQ,2019,MOMENTUM,1,,1.0,,0.012014783173641908,0.0,0.012014783173641908,1.0,0.012014783173641908,186.2446746826172,726.3408813476562,135277.1211552797
2019-10-24,ECH,2019,HGB,5,0.52,1.0,0.6353282164877427,0.01711660124301484,0.0,0.01711660124301484,1.0,0.01711660124301484,28.69084930419922,726.3408813476562,20839.33677022485
2019-10-24,CPER,2019,HGB,20,0.6,0.0,0.5830208788458154,0.002264204654320201,1.0,0.000764204654320201,1.0,0.002264204654320201,16.719999313354492,726.3408813476562,12144.41903739411
2019-10-25,ECH,2019,HGB,5,0.52,1.0,0.6037265144080454,-0.017141807832439904,0.0,-0.017141807832439904,1.0,-0.017141807832439904,28.264129638671875,724.6680908203125,20482.112863954157
2019-10-25,CPER,2019,HGB,20,0.6,0.0,0.5646810234394302,0.0,0.0,0.0,0.0,0.004260794663345724,16.829999923706055,724.6680908203125,12196.163913218072
2019-10-25,QQQ,2019,MOMENTUM,1,,1.0,,0.005664327524399937,0.0,0.005664327524399937,1.0,0.005664327524399937,187.7319793701172,724.6680908203125,136043.37507606111
2019-10-28,CPER,2019,HGB,20,0.6,1.0,0.6300133989107101,0.0,0.0,0.0,0.0,0.006463673544156556,16.850000381469727,728.4863891601562,12274.995935244136
2019-10-28,ECH,2019,HGB,5,0.52,1.0,0.6781855160157442,0.011340041083394814,0.0,0.011340041083394814,1.0,0.011340041083394814,28.43482208251953,728.4863891601562,20714.380865306128
2019-10-28,QQQ,2019,MOMENTUM,1,,1.0,,0.01518632843652501,0.0,0.01518632843652501,1.0,0.01518632843652501,189.58401489257812,728.4863891601562,138109.37445157953
2019-10-29,QQQ,2019,MOMENTUM,1,,1.0,,-0.013190073644189226,0.0,-0.013190073644189226,1.0,-0.013190073644189226,188.11585998535156,724.4880981445312,136287.70163161028
2019-10-29,CPER,2019,HGB,20,0.6,1.0,0.6104987582332057,-0.0,1.0,-0.0015,0.0,-0.004308034952537398,16.8700008392334,724.4880981445312,12222.114823712851
2019-10-29,ECH,2019,HGB,5,0.52,1.0,0.6234559682220848,-0.023669302283325977,0.0,-0.023669302283325977,1.0,-0.023669302283325977,27.915000915527344,724.4880981445312,20224.085922993254
2019-10-30,CPER,2019,HGB,20,0.6,1.0,0.6094421418342328,0.0026582934165275685,0.0,0.0026582934165275685,1.0,0.0026582934165275685,16.81999969482422,728.5734252929688,12254.60479108477
2019-10-30,ECH,2019,HGB,5,0.52,1.0,0.7007032561630006,-0.02846004604117025,0.0,-0.02846004604117025,1.0,-0.02846004604117025,26.96846580505371,728.5734252929688,19648.507506484282
2019-10-30,QQQ,2019,MOMENTUM,1,,1.0,,0.010512222294400075,0.0,0.010512222294400075,1.0,0.010512222294400075,189.0274658203125,728.5734252929688,137720.38824715465
2019-10-31,QQQ,2019,MOMENTUM,1,,1.0,,0.018574410433424893,0.0,0.018574410433424893,1.0,0.018574410433424893,189.11373901367188,741.7677001953125,140278.46326350793
2019-10-31,ECH,2019,HGB,5,0.52,1.0,0.6629988586973236,0.011373294043220294,0.0,0.011373294043220294,1.0,0.011373294043220294,26.79002571105957,741.7677001953125,19871.97575986595
2019-10-31,CPER,2019,HGB,20,0.6,1.0,0.6323130085771709,0.0011614939442736727,0.0,0.0011614939442736727,1.0,0.0011614939442736727,16.540000915527344,741.7677001953125,12268.838440339081
2019-11-01,QQQ,2019,MOMENTUM,1,,1.0,,0.011962050953747028,0.0,0.011962050953747028,1.0,0.011962050953747028,190.83145141601562,743.8840942382812,141956.48138877936
2019-11-01,ECH,2019,HGB,5,0.52,0.0,0.490963970343046,0.022602167332795187,0.0,0.022602167332795187,1.0,0.022602167332795187,27.317596435546875,743.8840942382812,20321.125481223688
2019-11-01,CPER,2019,HGB,20,0.6,1.0,0.6836851395125204,0.010735284192337824,0.0,0.010735284192337824,1.0,0.010735284192337824,16.670000076293945,743.8840942382812,12400.547907706
2019-11-04,CPER,2019,HGB,20,0.6,1.0,0.6887521497888135,0.0016285472144823565,0.0,0.0016285472144823565,1.0,0.0016285472144823565,16.700000762939453,743.7570190429688,12420.742785459151
2019-11-04,QQQ,2019,MOMENTUM,1,,1.0,,0.006013224674075612,0.0,0.006013224674075612,1.0,0.006013224674075612,192.0117645263672,743.7570190429688,142810.0976053113
2019-11-04,ECH,2019,HGB,5,0.52,0.0,0.44852881457536165,-0.007553580958235773,1.0,-0.009053580958235772,1.0,-0.007553580958235773,27.115882873535156,743.7570190429688,20167.628214738797
2019-11-05,ECH,2019,HGB,5,0.52,0.0,0.44353857448395734,-0.0,0.0,-0.0,0.0,-0.030053005369085284,26.33226776123047,742.8729858398438,19561.530375719536
2019-11-05,CPER,2019,HGB,20,0.6,1.0,0.612083146824777,0.013165556539518342,0.0,0.013165556539518342,1.0,0.013165556539518342,16.940000534057617,742.8729858398438,12584.26877686393
2019-11-05,QQQ,2019,MOMENTUM,1,,1.0,,-0.0006396574903990704,0.0,-0.0006396574903990704,1.0,-0.0006396574903990704,192.11729431152344,742.8729858398438,142718.74805667344
2019-11-06,ECH,2019,HGB,5,0.52,0.0,0.5173461917343842,-0.0,0.0,-0.0,0.0,-0.008840595578926247,25.89003562927246,748.8825073242188,19388.594796762918
2019-11-06,CPER,2019,HGB,20,0.6,1.0,0.6597639288772358,-0.0038123610130065266,0.0,-0.0038123610130065266,1.0,-0.0038123610130065266,16.739999771118164,748.8825073242188,12536.293001201819
2019-11-06,QQQ,2019,MOMENTUM,1,,1.0,,0.0058236761533216885,0.0,0.0058236761533216885,1.0,0.0058236761533216885,191.6854705810547,748.8825073242188,143549.895826363
2019-11-07,QQQ,2019,MOMENTUM,1,,0.0,,-0.0060227179244782825,0.0,-0.0060227179244782825,1.0,-0.0060227179244782825,192.32833862304688,741.8840942382812,142685.33529571258
2019-11-07,ECH,2019,HGB,5,0.52,1.0,0.5923364387488927,-0.0,0.0,-0.0,0.0,-0.0013294538554282642,26.099519729614258,741.8840942382812,19362.818554659025
2019-11-07,CPER,2019,HGB,20,0.6,0.0,0.5422322696366791,0.006633189858211486,0.0,0.006633189858211486,1.0,0.006633189858211486,17.010000228881836,741.8840942382812,12619.448612796958
2019-11-08,ECH,2019,HGB,5,0.52,0.0,0.4521611702569851,-0.0,1.0,-0.0015,0.0,-0.002923947954640571,25.998653411865234,742.584716796875,19306.202680950053
2019-11-08,CPER,2019,HGB,20,0.6,1.0,0.6228315877868059,-0.006117002549319128,1.0,-0.007617002549319128,1.0,-0.006117002549319128,16.889999389648438,742.584716796875,12542.255413461477
2019-11-08,QQQ,2019,MOMENTUM,1,,0.0,,0.004939923680618685,1.0,0.0034399236806186852,1.0,0.004939923680618685,193.0960693359375,742.584716796875,143390.1899624169
2019-11-11,ECH,2019,HGB,5,0.52,1.0,0.6085485441294638,-0.016995538548954525,1.0,-0.018495538548954527,1.0,-0.016995538548954525,25.339187622070312,748.9617919921875,18978.083369052038
2019-11-11,QQQ,2019,MOMENTUM,1,,0.0,,0.0,0.0,0.0,0.0,0.007234361495360719,192.83697509765625,748.9617919921875,144427.52643149346
2019-11-11,CPER,2019,HGB,20,0.6,0.0,0.5621580063869077,-0.0,1.0,-0.0015,0.0,-0.0027581096572405484,16.700000762939453,748.9617919921875,12507.662497682031
2019-11-12,CPER,2019,HGB,20,0.6,0.0,0.5502090669182167,0.014591376408896295,1.0,0.013091376408896295,1.0,0.014591376408896295,16.649999618530273,762.1721801757812,12690.166509181145
2019-11-12,QQQ,2019,MOMENTUM,1,,0.0,,0.0,0.0,0.0,0.0,0.0205751239444929,193.39349365234375,762.1721801757812,147399.14068881795
2019-11-12,ECH,2019,HGB,5,0.52,1.0,0.561079672021806,-0.0,1.0,-0.0015,0.0,-0.03128063934326153,24.12110710144043,762.1721801757812,18384.43678775837
2019-11-13,QQQ,2019,MOMENTUM,1,,0.0,,0.0,0.0,0.0,0.0,0.023926864710070328,193.4415283203125,780.2147827148438,150925.9399864599
2019-11-13,ECH,2019,HGB,5,0.52,0.0,0.5007679235547554,0.012148282985481096,0.0,0.012148282985481096,1.0,0.012148282985481096,23.84955596923828,780.2147827148438,18607.77612838475
2019-11-13,CPER,2019,HGB,20,0.6,0.0,0.504078372173316,0.0,0.0,0.0,0.0,0.019368897053279266,16.579999923706055,780.2147827148438,12935.961037886445
2019-11-14,QQQ,2019,MOMENTUM,1,,0.0,,0.0,0.0,0.0,0.0,0.018714400711987933,193.2879180908203,795.4476928710938,153750.42850519996
2019-11-14,CPER,2019,HGB,20,0.6,0.0,0.5143971902844825,0.0,0.0,0.0,0.0,0.014604704971921345,16.5,795.4476928710938,13124.886932373047
2019-11-14,ECH,2019,HGB,5,0.52,0.0,0.506805677490747,-0.0033605991947271985,1.0,-0.004860599194727198,1.0,-0.0033605991947271985,23.314220428466797,795.4476928710938,18545.242850912036
2019-11-15,ECH,2019,HGB,5,0.52,0.0,0.49384786275162645,0.0,0.0,0.0,0.0,0.11814941580264038,25.812458038330078,803.3466796875,20736.352459665388
2019-11-15,QQQ,2019,MOMENTUM,1,,0.0,,0.0,0.0,0.0,0.0,0.01735109257612466,194.7081756591797,803.3466796875,156418.1664238125
2019-11-15,CPER,2019,HGB,20,0.6,0.0,0.46127184661309695,0.0,0.0,0.0,0.0,0.016663146028389253,16.610000610351562,803.3466796875,13343.588839933276
2019-11-18,QQQ,2019,MOMENTUM,1,,1.0,,-0.0,0.0,-0.0,0.0,-0.034239360111396167,194.86170959472656,775.2293090820312,151062.5084956633
2019-11-18,CPER,2019,HGB,20,0.6,0.0,0.45253280731211426,-0.0,0.0,-0.0,0.0,-0.04255303336640093,16.479999542236328,775.2293090820312,12775.77865880006
2019-11-18,ECH,2019,HGB,5,0.52,0.0,0.4589248082365527,-0.0,0.0,-0.0,0.0,-0.03500029478730948,25.812458038330078,775.2293090820312,20010.57401076355
2019-11-19,CPER,2019,HGB,20,0.6,0.0,0.4998410235013158,0.0,0.0,0.0,0.0,0.015089172771339587,16.700000762939453,776.5601196289062,12968.554590271087
2019-11-19,QQQ,2019,MOMENTUM,1,,1.0,,0.0,1.0,-0.0015,0.0,0.003196283670696465,195.1495361328125,776.5601196289062,151545.34712482244
2019-11-19,ECH,2019,HGB,5,0.52,0.0,0.46721340340661005,-0.0,0.0,-0.0,0.0,-0.012133474939038047,25.455564498901367,776.5601196289062,19767.776212488185
2019-11-20,ECH,2019,HGB,5,0.52,0.0,0.4209999041245288,0.0,0.0,0.0,0.0,0.016184020308962488,25.447805404663086,789.3685913085938,20087.69830417412
2019-11-20,CPER,2019,HGB,20,0.6,0.0,0.5205283991234889,0.0,0.0,0.0,0.0,0.012233007126742912,16.6299991607666,789.3685913085938,13127.199010997429
2019-11-20,QQQ,2019,MOMENTUM,1,,1.0,,0.010396238804605717,0.0,0.010396238804605717,1.0,0.010396238804605717,193.97889709472656,789.3685913085938,153120.84874325898
2019-11-21,ECH,2019,HGB,5,0.52,0.0,0.3919358728010492,-0.0,0.0,-0.0,0.0,-0.014315334846617178,24.982295989990234,792.5667114257812,19800.136176652042
2019-11-21,CPER,2019,HGB,20,0.6,0.0,0.5763039008601074,-0.0,0.0,-0.0,0.0,-0.002589781369718991,16.520000457763672,792.5667114257812,13093.202435562154
2019-11-21,QQQ,2019,MOMENTUM,1,,1.0,,0.0018160976809677987,0.0,0.0018160976809677987,1.0,0.0018160976809677987,193.54702758789062,792.5667114257812,153398.93116156943
2019-11-22,CPER,2019,HGB,20,0.6,0.0,0.5991461179103926,0.0,0.0,0.0,0.0,0.011452572359613944,16.610000610351562,797.2999877929688,13243.153283874504
2019-11-22,ECH,2019,HGB,5,0.52,1.0,0.5505235403529691,-0.0,0.0,-0.0,0.0,-0.006524611208685527,24.671953201293945,797.2999877929688,19670.94798622036
2019-11-22,QQQ,2019,MOMENTUM,1,,1.0,,0.00662067030553759,0.0,0.00662067030553759,1.0,0.00662067030553759,193.67181396484375,797.2999877929688,154414.53491001204
2019-11-25,ECH,2019,HGB,5,0.52,0.0,0.3996051258892199,-0.0,1.0,-0.0015,0.0,-0.00034900624240163935,24.532304763793945,801.5587158203125,19664.08270257921
2019-11-25,CPER,2019,HGB,20,0.6,0.0,0.5044808321530941,0.0,0.0,0.0,0.0,0.008972981544272729,16.670000076293945,801.5587158203125,13361.983853878686
2019-11-25,QQQ,2019,MOMENTUM,1,,1.0,,0.017246112490904908,0.0,0.017246112490904908,1.0,0.017246112490904908,195.9651641845703,801.5587158203125,157077.58534930088
2019-11-26,ECH,2019,HGB,5,0.52,0.0,0.40484928216838223,0.01217883058302549,1.0,0.010678830583025491,1.0,0.01217883058302549,24.020240783691406,828.6165161132812,19903.568234384526
2019-11-26,QQQ,2019,MOMENTUM,1,,0.0,,0.03573081774260922,0.0,0.03573081774260922,1.0,0.03573081774260922,196.3394317626953,828.6165161132812,162690.0959228659
2019-11-26,CPER,2019,HGB,20,0.6,0.0,0.4971728660778507,0.0,0.0,0.0,0.0,0.04677914967914032,16.8799991607666,828.6165161132812,13987.046096589533
2019-11-27,ECH,2019,HGB,5,0.52,0.0,0.3956138748339091,-0.0,0.0,-0.0,0.0,-0.05513012986066379,23.546981811523438,798.6705932617188,18806.281932932325
2019-11-27,QQQ,2019,MOMENTUM,1,,1.0,,-0.029403361923784344,1.0,-0.030903361923784345,1.0,-0.029403361923784344,197.7116241455078,798.6705932617188,157906.46015103068
2019-11-27,CPER,2019,HGB,20,0.6,1.0,0.6262419306629529,-0.0,0.0,-0.0,0.0,-0.03442660323531366,16.90999984741211,798.6705932617188,13505.519610188203
2019-11-29,QQQ,2019,MOMENTUM,1,,1.0,,0.0,1.0,-0.0015,0.0,0.03249150146625235,196.80960083007812,828.4000244140625,163037.0781325586
2019-11-29,CPER,2019,HGB,20,0.6,0.0,0.2833051107366676,0.0,1.0,-0.0015,0.0,0.021275781205755573,16.649999618530273,828.4000244140625,13792.86009048461
2019-11-29,ECH,2019,HGB,5,0.52,0.0,0.4778636162705812,0.0,0.0,0.0,0.0,0.02492027812196862,23.267671585083008,828.4000244140625,19274.939709141152
2019-12-02,QQQ,2019,MOMENTUM,1,,1.0,,0.024780276288172143,0.0,0.024780276288172143,1.0,0.024780276288172143,194.79454040527344,857.7097778320312,167077.18197389971
2019-12-02,ECH,2019,HGB,5,0.52,1.0,0.5589667591902647,0.0,0.0,0.0,0.0,0.04263114242935662,23.43059730529785,857.7097778320312,20096.65240919881
2019-12-02,CPER,2019,HGB,20,0.6,0.0,0.31957369900695687,0.03351568375737801,1.0,0.03201568375737801,1.0,0.03351568375737801,16.6200008392334,857.7097778320312,14255.137227387051
2019-12-03,CPER,2019,HGB,20,0.6,0.0,0.4433576575861515,-0.0,0.0,-0.0,0.0,-0.07247294390532943,16.450000762939453,803.7705078125,13222.025466743857
2019-12-03,QQQ,2019,MOMENTUM,1,,1.0,,-0.0702274780572616,0.0,-0.0702274780572616,1.0,-0.0702274780572616,193.26881408691406,803.7705078125,155343.77284295857
2019-12-03,ECH,2019,HGB,5,0.52,1.0,0.5801560565826233,-0.0,1.0,-0.0015,0.0,-0.05947411112542689,23.51594352722168,803.7705078125,18901.421870565042
2019-12-04,CPER,2019,HGB,20,0.6,0.0,0.5026233834948639,0.0,0.0,0.0,0.0,0.01056507206681756,16.6299991607666,803.470703125,13361.717118669301
2019-12-04,QQQ,2019,MOMENTUM,1,,1.0,,0.0046890380436608314,0.0,0.0046890380436608314,1.0,0.0046890380436608314,194.2475128173828,803.470703125,156072.18570366502
2019-12-04,ECH,2019,HGB,5,0.52,1.0,0.6610243435132525,0.03425611174740251,0.0,0.03425611174740251,1.0,0.03425611174740251,24.330583572387695,803.470703125,19548.911090347916
2019-12-05,CPER,2019,HGB,20,0.6,0.0,0.5345994692985958,-0.0,0.0,-0.0,0.0,-0.016966035693595227,16.68000030517578,787.4713134765625,13135.021749106236
2019-12-05,QQQ,2019,MOMENTUM,1,,1.0,,-0.017975955554535905,0.0,-0.017975955554535905,1.0,-0.017975955554535905,194.6313934326172,787.4713134765625,153266.63903015666
2019-12-05,ECH,2019,HGB,5,0.52,1.0,0.6002648471998517,0.0172779223248396,0.0,0.0172779223248396,1.0,0.0172779223248396,25.253841400146484,787.4713134765625,19886.675657702144
2019-12-06,QQQ,2019,MOMENTUM,1,,1.0,,0.005164911366906999,0.0,0.005164911366906999,1.0,0.005164911366906999,196.71365356445312,783.159912109375,154058.24763625115
2019-12-06,CPER,2019,HGB,20,0.6,0.0,0.35560914209473365,0.0,0.0,0.0,0.0,0.02731804978248742,17.229999542236328,783.159912109375,13493.844927142374
2019-12-06,ECH,2019,HGB,5,0.52,0.0,0.4619031709755742,-0.003947185033936207,0.0,-0.003947185033936207,1.0,-0.003947185033936207,25.29263687133789,783.159912109375,19808.17926917132
2019-12-09,QQQ,2019,MOMENTUM,1,,1.0,,-0.01152725625994333,0.0,-0.01152725625994333,1.0,-0.01152725625994333,195.82122802734375,777.6602172851562,152282.37873679027
2019-12-09,CPER,2019,HGB,20,0.6,0.0,0.37618254297554726,-0.0,0.0,-0.0,0.0,-0.005293480041748677,17.260000228881836,777.6602172851562,13422.415528334095
2019-12-09,ECH,2019,HGB,5,0.52,1.0,0.5711459327971659,-0.0036718622588771677,1.0,-0.005171862258877167,1.0,-0.0036718622588771677,25.377981185913086,777.6602172851562,19735.446363295778
2019-12-10,QQQ,2019,MOMENTUM,1,,1.0,,-0.0009101536267924759,0.0,-0.0009101536267924759,1.0,-0.0009101536267924759,195.6581573486328,777.5999755859375,152143.7783774864
2019-12-10,CPER,2019,HGB,20,0.6,0.0,0.4346150785636235,0.0,0.0,0.0,0.0,0.004557165351443571,17.34000015258789,777.5999755859375,13483.583695312496
2019-12-10,ECH,2019,HGB,5,0.52,1.0,0.524227286150245,-0.0,1.0,-0.0015,0.0,-0.0022173375776319837,25.323671340942383,777.5999755859375,19691.686216463102
2019-12-11,QQQ,2019,MOMENTUM,1,,1.0,,0.007041839634719382,0.0,0.007041839634719382,1.0,0.007041839634719382,196.6944580078125,778.9500122070312,153215.15046624094
2019-12-11,CPER,2019,HGB,20,0.6,0.0,0.3066843196831638,0.0,0.0,0.0,0.0,0.010979389578900767,17.5,778.9500122070312,13631.625213623047
2019-12-11,ECH,2019,HGB,5,0.52,1.0,0.6307955960941019,0.01769510022750853,0.0,0.01769510022750853,1.0,0.01769510022750853,25.727109909057617,778.9500122070312,20040.132577712066
2019-12-12,CPER,2019,HGB,20,0.6,0.0,0.38788027614979587,-0.0,0.0,-0.0,0.0,-0.004793328630238958,17.6299991607666,769.5,13566.2843542099
2019-12-12,ECH,2019,HGB,5,0.52,1.0,0.5314766907144389,-0.0011092241464784047,0.0,-0.0011092241464784047,1.0,-0.0011092241464784047,26.014169692993164,769.5,20017.90357875824
2019-12-12,QQQ,2019,MOMENTUM,1,,1.0,,-0.004758144517039931,0.0,-0.004758144517039931,1.0,-0.004758144517039931,198.16261291503906,769.5,152486.13063812256
2019-12-13,ECH,2019,HGB,5,0.52,1.0,0.6486380090365857,0.010123211812414823,0.0,0.010123211812414823,1.0,0.010123211812414823,26.33226776123047,767.9000244140625,20220.549056726508
2019-12-13,QQQ,2019,MOMENTUM,1,,0.0,,0.0012067985774546486,0.0,0.0012067985774546486,1.0,0.0012067985774546486,198.8151397705078,767.9000244140625,152670.1506836582
2019-12-13,CPER,2019,HGB,20,0.6,0.0,0.480897936098546,-0.0,0.0,-0.0,0.0,-0.012267791089874858,17.450000762939453,767.9000244140625,13399.856011886615
2019-12-16,QQQ,2019,MOMENTUM,1,,0.0,,0.004777722611377211,1.0,0.003277722611377211,1.0,0.004777722611377211,200.81105041503906,763.9000244140625,153399.56631466188
2019-12-16,CPER,2019,HGB,20,0.6,0.0,0.49080556816288895,0.0,0.0,0.0,0.0,0.003342178391013473,17.600000381469727,763.9000244140625,13444.640721092233
2019-12-16,ECH,2019,HGB,5,0.52,1.0,0.5640523451302785,-0.002447731115331586,0.0,-0.002447731115331586,1.0,-0.002447731115331586,26.405359268188477,763.9000244140625,20171.05458963127
2019-12-17,CPER,2019,HGB,20,0.6,0.0,0.42550900881310727,-0.0,0.0,-0.0,0.0,-0.004928415755132365,17.579999923706055,761.0,13378.379941940308
2019-12-17,ECH,2019,HGB,5,0.52,1.0,0.5905311233696607,-0.011716741978930134,0.0,-0.011716741978930134,1.0,-0.011716741978930134,26.19542121887207,761.0,19934.715547561646
2019-12-17,QQQ,2019,MOMENTUM,1,,1.0,,-0.0,0.0,-0.0,0.0,-0.003225128160129098,200.9261932373047,761.0,152904.83305358887
2019-12-18,ECH,2019,HGB,5,0.52,1.0,0.6077143640011512,-0.010309482585916019,0.0,-0.010309482585916019,1.0,-0.010309482585916019,26.055465698242188,757.2000122070312,19729.19894476887
2019-12-18,QQQ,2019,MOMENTUM,1,,1.0,,-0.0,1.0,-0.0015,0.0,-0.004232796014180029,201.0797882080078,757.2000122070312,152257.61808569077
2019-12-18,CPER,2019,HGB,20,0.6,0.0,0.4793848894639511,-0.0,0.0,-0.0,0.0,-0.003861412104594786,17.600000381469727,757.2000122070312,13326.720503692632
2019-12-19,QQQ,2019,MOMENTUM,1,,0.0,,-0.001722196068247972,0.0,-0.001722196068247972,1.0,-0.001722196068247972,202.3367919921875,751.2000122070312,151995.4006144628
2019-12-19,ECH,2019,HGB,5,0.52,1.0,0.6859784814469841,-0.005851550521036364,0.0,-0.005851550521036364,1.0,-0.005851550521036364,26.109893798828125,751.2000122070312,19613.752540403977
