final_capital_clp,max_drawdown
13231834.142756162,-0.2147542209385167
10592273.408202687,-0.219265498218705
14442661.666480185,-0.11051770250835324
8937119.771133,-0.27018180536408143
13278429.881030641,-0.09183079259639304
17871545.75626134,-0.10187018210074139
14973602.226384617,-0.14195490979382142
13657958.20998789,-0.23194060482933465
16071922.456238927,-0.0898859779300456
17481226.458365787,-0.148800804700696
29391642.950093314,-0.04957242795666017
7311827.548653034,-0.31029834569878656
11083644.752664164,-0.2523230293380392
16717078.682401815,-0.11085004880265148
22101998.467672806,-0.12717363812931615
18223917.9777072,-0.14700095239389588
9959797.578766365,-0.23616789029379304
16463171.011952959,-0.09772126846234841
14331432.845050184,-0.17921115362002127
13605822.778525349,-0.1503278507492456
22189094.24180083,-0.05452198626917304
12651786.734596552,-0.14165231352785013
14174042.545241248,-0.10106273553818901
20802191.631588735,-0.10674498865105553
20139159.62175969,-0.11297181204317941
14006312.76702199,-0.22806653522514386
14511865.286591638,-0.10481211312159566
11626020.584695462,-0.20747674275877026
13833935.125861542,-0.11538001166515433
14270177.278687814,-0.14545574419026708
15229449.895496678,-0.10478821365534852
16166911.204026625,-0.14345778147511234
20117838.81149964,-0.15545442276004717
14468989.812002413,-0.12960263883417056
28798283.9340952,-0.08454369990266308
17939662.429997064,-0.17004484000618347
16063858.948554803,-0.16931427529935306
22545661.007151697,-0.08662513468485478
17921978.735470276,-0.08660774977752139
16799095.78994071,-0.08282500624471134
14765040.156016663,-0.12151731753812223
10578176.114174157,-0.21363572510427853
18810598.629693344,-0.1868528335647872
11104886.178655542,-0.18059975778946002
14401461.277368687,-0.13099772900440365
13134839.879123243,-0.16049773387144284
12710258.54527012,-0.181388021919622
17035238.50302703,-0.10457479713078222
20119698.323466405,-0.09726114437423972
13868202.701298751,-0.17572546838915482
14233425.034539048,-0.1513144244037763
11079080.868381934,-0.24941262857286184
14880312.548006302,-0.09252014676238784
16832923.645090792,-0.13609515382165915
9836147.799953502,-0.22300034453361006
10635358.515511792,-0.18137729103467404
12234909.842509609,-0.13088133668723045
16262466.951317327,-0.10120756129093411
12611462.31400369,-0.0905460280416629
12612521.16336929,-0.11574270483002591
13717432.43713067,-0.23306102152072494
11489026.061704684,-0.1596548489545132
14746862.208055798,-0.2240522803943339
20864969.471702773,-0.08319136129507998
19705288.334983863,-0.14180130147382952
21817402.057403315,-0.0774970465818755
16087511.668171464,-0.10718670154246013
25465359.431485474,-0.08440100085190905
10749056.104148911,-0.1425862814532164
20890321.83362899,-0.10102928294026414
15382783.636893725,-0.18778638881527343
28657685.682590097,-0.08475733634833826
11405175.429710597,-0.1980354225320965
11711447.258684931,-0.1841308562100048
12068715.714982824,-0.1722082136870131
11815456.775799125,-0.16605694328868792
