final_capital_clp,max_drawdown
28202380.546080843,-0.09646407579334382
19347226.29300118,-0.13218952382303606
38777323.2247253,-0.08455313662424879
22050102.50435993,-0.10517934934298057
23208060.997578233,-0.11350752152049759
45054904.598455414,-0.03694030982828289
20681747.77475968,-0.08129924480966311
24547509.97840489,-0.09690021795578585
29430385.09777199,-0.07580237800730139
27052468.30343928,-0.07939244901136422
24644293.60249167,-0.09996256843266083
30327121.610527202,-0.07342681155591468
22420384.991797566,-0.14516304777497202
26640045.083753426,-0.07946376853643888
24098555.119883772,-0.06524986460325344
26393069.97025377,-0.06760855453673054
31145172.968539253,-0.12176316771109053
42875622.04927782,-0.0490766131754693
24914331.15090276,-0.06356553068913551
53353073.294563286,-0.02995481547852563
29634776.64062743,-0.07794007485337862
30561474.124733385,-0.051505848308771696
33324724.598215863,-0.08599874539129893
24451706.121680394,-0.06503470240843778
35769515.188985236,-0.08599874539129893
30750874.94705854,-0.09311557648644853
21087426.87280946,-0.14736490967285554
27114464.583879717,-0.09486415386348857
24128026.63951472,-0.07905666915608456
28668520.19941815,-0.06180670836457358
19177094.63588209,-0.11608889364005504
22291296.548436653,-0.08405536375520029
29872999.42652541,-0.07271956754405307
30249783.183933355,-0.0760634425738338
29938642.63315078,-0.0702353899561613
18007208.090942174,-0.11864484312819434
18152994.132083934,-0.10484521243325695
25743513.876785986,-0.09114814587943632
27666461.823055647,-0.07403310380580386
22835027.306877192,-0.12283151267599779
19689857.30364011,-0.08245693684538546
18969161.96012913,-0.09656568774619245
25655844.76996311,-0.08955502183606356
26097026.764298297,-0.07358615644701649
18089045.750793263,-0.09191318351448241
18510530.641174335,-0.18435588603838504
16296966.749576222,-0.11265715125356623
24194475.07439393,-0.18790589723183837
26598201.456901543,-0.0771635218764688
23276106.452890236,-0.1483632502498965
29633070.142574634,-0.07630156672685195
31313347.127590433,-0.07937398026583586
35992509.62138616,-0.11420548819327137
15868219.818509797,-0.10105998457768184
29152886.26370082,-0.08853651561311349
27112791.018901367,-0.10574941381610825
32136758.07369471,-0.06503470240843778
19584158.102048412,-0.10313046837625284
25854786.085125923,-0.12105393359391958
19382777.362678457,-0.11614393350084085
20361948.13532351,-0.09545549979511803
27177708.555069022,-0.08457543121788635
24518645.012711365,-0.09523678705332794
29228503.883006506,-0.06605978699396609
27161704.356189888,-0.07416625182569414
28660478.93260276,-0.07610166146250297
21626683.86955284,-0.055260997218067986
25394461.903416444,-0.0968204004374491
32954506.433667064,-0.07985740440171951
18340938.401631244,-0.11361705448975001
29744148.673275657,-0.055186547965278
17562792.324718047,-0.1075516789995502
21670554.40716236,-0.0807286371574254
29828925.65887504,-0.13289268096295948
28356126.211495467,-0.053869376365743515
19240893.149517108,-0.17336490514688674
34394195.39935342,-0.07535385577974207
26792409.824687123,-0.05474171599218913
21387158.350465115,-0.10082634317443229
22787715.934728652,-0.06356553068913551
22189645.17850551,-0.1424883525019045
25695333.19293683,-0.0490766131754693
22611521.205778357,-0.10469702257548974
24179787.36440976,-0.08343929931327054
26443445.55397421,-0.08829000718312108
22447918.525037408,-0.09763105775172076
26743881.6939572,-0.15018730704136551
36575220.499912366,-0.0690176375372008
27034313.530590612,-0.12853846066945118
29413450.19037993,-0.11688296026746958
36305917.38666447,-0.13322049385087442
23031225.279229496,-0.15971295784583184
27445908.459048748,-0.07929996097006797
26520674.773250353,-0.04794729029442446
17017643.90991437,-0.18350737691072427
30612411.273360576,-0.09574471239016402
26220183.882932737,-0.0805347618671316
24305659.283071205,-0.13651786950972122
23873615.17817007,-0.08079204944933804
29302798.087174162,-0.04825446295071589
21450476.83312455,-0.1642087476630366
21296941.289184287,-0.11165378724699426
27114755.656670235,-0.085643630099703
27447080.793285765,-0.10868108257431686
19865578.31361175,-0.08489925564422307
20577995.475401863,-0.1693106067390201
33615828.69662491,-0.07276004053637697
26916656.587606117,-0.07546822492537653
27787567.348805383,-0.08145937877167353
21412516.97968689,-0.11912834752288837
31299730.217832264,-0.0635655306891354
26819840.60049337,-0.04907661317546941
17862682.37823225,-0.11003787470593462
26297770.90232233,-0.12733245707370378
35976814.48715551,-0.08187313920876937
23897512.876012422,-0.06894146499819298
34795629.6600893,-0.06356553068913551
22518621.041873936,-0.10467538873349869
